path,source_page,url,final_url,at_utc,content_type,bytes,sha256,hash_matches
raw/mef/bonos/12. Bonos_del_Tesoro_en_circulacion - diciembre 2025.xlsx,https://www.mef.gov.py/en/node/4605,https://www.mef.gov.py/sites/default/files/2026-01/12.%20Bonos_del_Tesoro_en_circulacion%20-%20diciembre%202025.xlsx,https://www.mef.gov.py/sites/default/files/2026-01/12.%20Bonos_del_Tesoro_en_circulacion%20-%20diciembre%202025.xlsx,2026-09-23T17:47:57.095695+00:00,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,765100,cd81445caa4c9afae94cddc953f213298745575878c4d12daf2f57aa4be9f1e2,True
raw/mef/bonos/12._Bonos_del_Tesoro_en_circulacion_-_diciembre_2024_0_1.xlsx,https://www.mef.gov.py/en/node/4605,https://www.mef.gov.py/sites/default/files/2025-07/12._Bonos_del_Tesoro_en_circulacion_-_diciembre_2024_0_1.xlsx,https://www.mef.gov.py/sites/default/files/2025-07/12._Bonos_del_Tesoro_en_circulacion_-_diciembre_2024_0_1.xlsx,2026-09-23T17:47:57.342821+00:00,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,684270,92be7cfc3f0570a64bd8cafeb8d4df0813c77599ed462ec0cf38f9dfe5ceb3f9,True
raw/mef/bonos/8. Bonos_del_Tesoro_en_circulacion - agosto 2026.xlsx,https://www.mef.gov.py/en/node/4605,https://www.mef.gov.py/sites/default/files/2026-09/8.%20Bonos_del_Tesoro_en_circulacion%20-%20agosto%202026.xlsx,https://www.mef.gov.py/sites/default/files/2026-09/8.%20Bonos_del_Tesoro_en_circulacion%20-%20agosto%202026.xlsx,2026-09-23T17:47:56.610640+00:00,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1047373,0debcd5734469f4c478cc753d046685a32d4485eecab7c5e2aa1aee778864fc9,True
raw/mef/bonos/8. Bonos_del_Tesoro_en_circulacion - aug 2026_ENG.xlsx,https://www.mef.gov.py/en/node/4605,https://www.mef.gov.py/sites/default/files/2026-09/8.%20Bonos_del_Tesoro_en_circulacion%20-%20aug%202026_ENG.xlsx,https://www.mef.gov.py/sites/default/files/2026-09/8.%20Bonos_del_Tesoro_en_circulacion%20-%20aug%202026_ENG.xlsx,2026-09-23T17:47:58.542565+00:00,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,991540,a8800009922b6a111d084b2cf04af02df83ce004462b0e7f206e9a88f8cdb42d,True
raw/mef/bonos/Bonos_del_Tesoro_en_circulacion_-_diciembre 2023_0.xlsx,https://www.mef.gov.py/en/node/4605,https://www.mef.gov.py/sites/default/files/2025-07/Bonos_del_Tesoro_en_circulacion_-_diciembre%202023_0.xlsx,https://www.mef.gov.py/sites/default/files/2025-07/Bonos_del_Tesoro_en_circulacion_-_diciembre%202023_0.xlsx,2026-09-23T17:47:58.122094+00:00,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,909126,bf85a2f30f717830d520e4b83f3f731ecd16cf564c8a310cf898d5374a00ad80,True
raw/mef/bonos/Resultado_de_subastas_2006-2026 - Versión Publicación (4).xlsx,https://www.mef.gov.py/en/node/4605,https://www.mef.gov.py/sites/default/files/2026-07/Resultado_de_subastas_2006-2026%20-%20Versi%C3%B3n%20Publicaci%C3%B3n%20%284%29.xlsx,https://www.mef.gov.py/sites/default/files/2026-07/Resultado_de_subastas_2006-2026%20-%20Versi%C3%B3n%20Publicaci%C3%B3n%20%284%29.xlsx,2026-09-23T17:47:59.162011+00:00,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,424463,dd981f8f52022c9acd5132dbdf5591dd4723c0cff8bc2c8449fcf6e09681b3a9,True
raw/mef/pgn/LEY_7408_PGN_2025.pdf,https://www.mef.gov.py/es/node/2353,https://www.mef.gov.py/sites/default/files/2025-01/LEY%207408-2024%20-%20QUE%20APRUEBA%20EL%20PGN%20PARA%20EL%20EJERCICIO%20FISCAL%202025_1.pdf,https://www.mef.gov.py/sites/default/files/2025-01/LEY%207408-2024%20-%20QUE%20APRUEBA%20EL%20PGN%20PARA%20EL%20EJERCICIO%20FISCAL%202025_1.pdf,2026-09-23T17:49:08.153650+00:00,application/pdf,2456356,accea67b31fb7ea3591c0b16e82da0c6cde7de4055e250b97b965fd0291ec3fb,True
raw/mef/pgn/LEY_7609_PGN_2026_OCR.pdf,https://www.mef.gov.py/marco-legal/ley-de-presupuesto,https://www.mef.gov.py/sites/default/files/2026-01/LEY_7609_PGN_2026_OCR.pdf,https://www.mef.gov.py/sites/default/files/2026-01/LEY_7609_PGN_2026_OCR.pdf,2026-09-23T17:48:00.126505+00:00,application/pdf,8198503,bd9c5c9522551982625a49c8eadb9e675336c3c7001ffba2659e2df7aa481cc5,True
raw/mef/situfin/MEFP 2001 ADMINISTRACIÓN CENTRAL 2003-2025 serie anual.xlsx,https://www.mef.gov.py/es/situfin,https://www.mef.gov.py/sites/default/files/2026-05/MEFP%202001%20ADMINISTRACI%C3%93N%20CENTRAL%202003-2025%20serie%20anual.xlsx,https://www.mef.gov.py/sites/default/files/2026-05/MEFP%202001%20ADMINISTRACI%C3%93N%20CENTRAL%202003-2025%20serie%20anual.xlsx,2026-09-23T18:08:41.238708+00:00,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,555783,20156867473d5ea7a0df459681a5bf19c7caad59d666059e8867c25e4967c8c9,True
raw/mef/situfin/MEFP 2001 ADMINISTRACIÓN CENTRAL 2003-2026 serie mensual(1).xlsx,https://www.mef.gov.py/es/situfin,https://www.mef.gov.py/sites/default/files/2026-09/MEFP%202001%20ADMINISTRACI%C3%93N%20CENTRAL%202003-2026%20serie%20mensual%281%29.xlsx,https://www.mef.gov.py/sites/default/files/2026-09/MEFP%202001%20ADMINISTRACI%C3%93N%20CENTRAL%202003-2026%20serie%20mensual%281%29.xlsx,2026-09-23T18:08:40.998254+00:00,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,320984,0b6be44e1e243a43eeacafbe4da06925f49b06e0fca1df3d150c1d40d103c2a7,True
raw/mtess/salario_minimo/Resolucion-MTESS-N°-670-REGLAMENTACION-SALARIO-2026.pdf,https://www.mtess.gov.py/?p=36371,https://www.mtess.gov.py/wp-content/uploads/2026/07/Resolucion-MTESS-N%C2%B0-670-REGLAMENTACION-SALARIO-2026.pdf,https://www.mtess.gov.py/wp-content/uploads/2026/07/Resolucion-MTESS-N%C2%B0-670-REGLAMENTACION-SALARIO-2026.pdf,2026-09-23T18:10:11.357327+00:00,application/pdf,490682,52927022b91bd9a58ff1e3839433f383673ead296d6bd6fc969f0afc11c5fd49,True
