fecha_comunicado,fecha_publicada,tipo_reunion_publicado,instrumento,accion,tasa_anterior,tasa_nueva,cambio_pb,votacion,frase_decision,tipo_documento,metodo_lectura,revisar,path,sha256,url_wayback,respaldo,contraste_corredor
2011-11-03,"Asunción, 03 de noviembre de 2011","",irm_14d,reducir,8.5,8,-50,"","el Directorio del Banco Central del Paraguay ha tomado la siguiente decisión: Reducir en 50 puntos básicos la tasa de interés de los Instrumentos de Regulación Monetaria a 14 días, (pasar de 8,5% a 8,0%).",comunicado (escaneado),"transcripción manual de la imagen (PDF escaneado, sin capa de texto)",transcripcion_manual,raw/archivo/cpm/958842e0-5b6b-9927-563e-8254503148b8_Reunion_de_Politica_Monetaria_03_nov_11.pdf,c4dbd2db9bab3de80f5042fe8235a3c0b75de1adbb32aa5fa5bdad849a6b873c,https://web.archive.org/web/20260506035933id_/https://www.bcp.gov.py/documents/20117/0/Reunion_de_Politica_Monetaria_03_nov_11.pdf/958842e0-5b6b-9927-563e-8254503148b8,"raw/archivo/cpm_faltantes/2012_attachments_1051_Reunion_de_Politica_Monetaria_03_11_11.pdf (copia del sitio de 2012, mismo SHA-256)",antes del corredor diario (no contrastable)
2020-03-16,"Asunción, 16 de marzo de 2020",reunión extraordinaria,tpm,reducir,"",3.25,-50,por unanimidad,"ha decidido, por unanimidad, reducir la tasa de interés de política monetaria en 50 puntos básicos, situándola en 3,25% anual.",comunicado,pdftotext,tasa_anterior_no_publicada_en_el_texto,raw/archivo/cpm_faltantes/CPM_marzo_2020_2.pdf,2b96d3fb4cec54f221c89af46ba7e1c90eefd8dd2d4d74c17cc1f16f853c6a52,https://web.archive.org/web/20220308081936id_/https://www.bcp.gov.py/userfiles/files/CPM%20marzo%202020_2.pdf,"raw/archivo/cpm_faltantes/CPM_marzo_2_2020_1_.pdf (mismo SHA-256); Press_release_CPM_March_2020_special.pdf (inglés); Minuta_CPM_marzo_2020_extra_2_.pdf (acta de la extraordinaria del 16/03/2020, fechada 27/03/2020)","corredor el día hábil siguiente (mar 2020-03-17): FPD 3,50 -> 3,00 (-50), FPL 4,25 -> 3,50 (-75); queda TPM ± 0,25. No figuraba en fechas_candidatas_cambio_tpm.csv porque FPD y FPL se movieron distinto"
2020-03-30,"Asunción, 30 de marzo de 2020",segunda reunión extraordinaria en el mes de marzo,tpm,reducir,"",2.25,-100,por unanimidad,"ha decidido, por unanimidad, reducir la tasa de interés de política monetaria en 100 puntos básicos, situándola en 2,25% anual.",comunicado,pdftotext,tasa_anterior_no_publicada_en_el_texto,raw/archivo/cpm_faltantes/CPM_segunda_extraordinaria_marzo_2020.pdf,3e41e8a20d225f5dfecd6de1c879077a2428751556132c6df3c485203282f56c,https://web.archive.org/web/20220308081620id_/https://www.bcp.gov.py/userfiles/files/CPM_segunda%20extraordinaria_marzo_2020.pdf,"comunicado-de-prensa-de-cpm-segunda-reunion-extraordinaria-n1304.html; Minuta_CPM_marzo_2020_2_extra.pdf (pese al nombre: press release en inglés del 30/03/2020); Minuta_CPM_marzo_extraordinaria3_13_04_2020_2_.pdf (acta de la extraordinaria del 30/03/20, fechada 13/04/2020); 05Comunicado_Medidas_adicionales_30_03_20.pdf (comunicado del BCP: «Reducción de la TPM en 100 puntos básicos, ubicándose en 2,25%»)","corredor el día hábil siguiente (mar 2020-03-31): FPD 3,00 -> 2,00, FPL 3,50 -> 2,50 (TPM 2,25 ± 0,25)"
2023-09-20,"Acta de la Reunión de Política Monetaria del 20/09/23 (acta fechada «Asunción, 28 de septiembre de 2023»)","",tpm,reducir,"","",-25,"",el CPM ha tomado la decisión de reducir la TPM en 25 puntos básicos.,acta (minuta); no se encontró el comunicado,pdftotext,sin_comunicado;fecha_de_reunion_segun_acta;tasa_nueva_no_publicada_en_el_acta,raw/archivo/cpm_faltantes/Minuta_del_CPM_septiembre_2023.pdf,8a143f6b85376b9f8cb7b2601f91e6270d32dde08736970c06fe7d0fb1f182eb,https://web.archive.org/web/20231014000407id_/https://www.bcp.gov.py/userfiles/getFile.php?file=userfiles/files/Minuta%20del%20CPM%20septiembre%202023.pdf,"minuta-de-la-reunion-del-cpm-de-septiembre-n1964.html; comunicado de 2023-10-24 en el calendario («de 8,00% a 7,75%»); desplazamiento del corredor el 2023-09-21 (proyecto 25)","corredor el día hábil siguiente (jue 2023-09-21): FPD 8,00 -> 7,75, FPL 8,50 -> 8,25 (TPM 8,00 ± 0,25)"
2026-05-22,"Asunción, 22 de mayo de 2026","",tpm,mantener,"",5.5,"",por unanimidad,"decidió, por unanimidad, mantener la tasa de interés de política monetaria (TPM) en 5,50% anual.",comunicado (descarga manual del usuario),pdftotext,"",raw/manual/cpm/125fb575-4940-c8ae-75d8-d68bf02d3439_Comunicado_CPM_mayo_2026_vf_1.pdf,075582beefbf49045ae990223fc5297bb1db0346e9663a282d09ac9b7a63232c,"",URL del BCP: https://www.bcp.gov.py/documents/20117/2254845/Comunicado+CPM+mayo+2026_vf+%281%29.pdf/125fb575-4940-c8ae-75d8-d68bf02d3439?t=1779472158905,sin cambio de TPM (mantener)
2026-06-23,"Asunción, 23 de junio de 2026","",tpm,mantener,"",5.5,"",por unanimidad,"decidió, por unanimidad, mantener la tasa de interés de política monetaria (TPM) en 5,50% anual.",comunicado (descarga manual del usuario),pdftotext,"",raw/manual/cpm/e09eafde-efbb-b6c8-2917-8c7ab4eb2e70_Comunicado_CPM_junio_2026_vf.pdf,ab697a0c96686419c5bc28bce3fc3da1c956c67d6c18be8f8646274f60fc8a87,"",URL del BCP: https://www.bcp.gov.py/documents/20117/2254845/Comunicado+CPM+junio+2026_vf.pdf/e09eafde-efbb-b6c8-2917-8c7ab4eb2e70?t=1782236940475,sin cambio de TPM (mantener)
2026-07-23,"Asunción, 23 de julio de 2026","",tpm,mantener,"",5.5,"",por unanimidad,"decidió, por unanimidad, mantener la tasa de interés de política monetaria (TPM) en 5,50% anual.",comunicado (descarga manual del usuario),pdftotext,"",raw/manual/cpm/905f2acb-8e89-2a46-32cf-9e07d7945f04_Comunicado_CPM_julio_2026_vf.pdf,c5bcea90a62d275aefd594496ce7a9bc658cced8423e105206dcfb7cecf9b152,"",URL del BCP: https://www.bcp.gov.py/documents/20117/2254845/Comunicado+CPM+julio+2026_vf.pdf/905f2acb-8e89-2a46-32cf-9e07d7945f04?t=1784828512063,sin cambio de TPM (mantener)
