check_id,release_id,vintage_id,severity,check_name,source_id,source_sheet,detail,created_at,attempt_id,scope_type,series_id,period,status,test_version,waiver_evidence
fc90d84cfa4d6156ae8299795f14cb00ec23785ac13d4f6a03b5dfa3e8912356,release:dcbccb827b93ee2362ab3c56,banking_indicators:c57dc0f6a422ac9e54dafccd,warning,documented_units_need_review,banking_indicators,NA,51.28% of observations retain source_units because the workbook does not state a unique unit in the parsed title/header path.,2026-09-14T23:20:55Z,attempt:2305af6de17f489900d0afb8,source,NA,NA,open,schema_40,NA
d08bb708bab86f47cb9729f0578a61a7a9eec4a481f3c7417cfa49d3ddbc1f12,release:dcbccb827b93ee2362ab3c56,banking_indicators:c57dc0f6a422ac9e54dafccd,warning,documented_hierarchy_unresolved,banking_indicators,NA,7 parsed sheets contain aggregates/components whose parent-child hierarchy is not fully encoded; do not sum all series blindly.,2026-09-14T23:20:55Z,attempt:2305af6de17f489900d0afb8,source,NA,NA,open,schema_40,NA
bb81f78cca630768accabce41ff44dd4a1332d60e33b5c0614695078b4f7e87c,release:dcbccb827b93ee2362ab3c56,bcp_fx_daily:a45bea1e1508bb019befcac9,warning,documented_hierarchy_unresolved,bcp_fx_daily,NA,14 parsed sheets contain aggregates/components whose parent-child hierarchy is not fully encoded; do not sum all series blindly.,2026-09-14T23:20:55Z,attempt:2305af6de17f489900d0afb8,source,NA,NA,open,schema_40,NA
b243d4d28d28aedc2a84bf235eeb19c91e04cdc8992d965bc5e721e9e853467e,release:dcbccb827b93ee2362ab3c56,NA,warning,release_input_deferred,cda_curve,NA,Release-input scope schema43_lineage_only_20260914 explicitly defers cda_curve:8796a589fc2bd31317efdce7 (full SHA-256 8796a589fc2bd31317efdce7865d4598473fdacd048cf04b676dc8f78e2b144c): Deferred from Schema 43 for separate source-onboarding review; source evidence remains preserved.,2026-09-14T23:20:52Z,attempt:2305af6de17f489900d0afb8,source,NA,NA,open,schema_40,NA
5d22b2e76d26c09eaad1f7a05fedb7170fba4603c7df7edc7d51a520f8711ffb,release:dcbccb827b93ee2362ab3c56,compensatory_fx_sales:474d8c47b1ad9622b1bb8b29,warning,documented_hierarchy_unresolved,compensatory_fx_sales,NA,1 parsed sheets contain aggregates/components whose parent-child hierarchy is not fully encoded; do not sum all series blindly.,2026-09-14T23:20:56Z,attempt:2305af6de17f489900d0afb8,source,NA,NA,open,schema_40,NA
c8a579fbd940dd140d378aa77b537cbc024c6e569e89bcf9fe60ac8f97f462d4,release:dcbccb827b93ee2362ab3c56,direct_investment:fbc612f5e64f6905a2e84928,warning,documented_hierarchy_unresolved,direct_investment,NA,7 parsed sheets contain aggregates/components whose parent-child hierarchy is not fully encoded; do not sum all series blindly.,2026-09-14T23:20:54Z,attempt:2305af6de17f489900d0afb8,source,NA,NA,open,schema_40,NA
40c627af6ee2712c40036958fe043fdc94c70d242d4d9eed4d9eca052152d8ca,release:dcbccb827b93ee2362ab3c56,economic_annex:25818cb75022083e13cab48e,warning,positional_series_identity,economic_annex,NA,232 series required a positional disambiguator; inspect identity_stability before relying on automated continuity.,2026-09-14T23:20:53Z,attempt:2305af6de17f489900d0afb8,source,NA,NA,open,schema_40,NA
b0a61e09cea8961be83bb728101da5cd6c7b4b23da37200479d0d3ff9ead1458,release:dcbccb827b93ee2362ab3c56,economic_annex:25818cb75022083e13cab48e,warning,documented_hierarchy_unresolved,economic_annex,NA,93 parsed sheets contain aggregates/components whose parent-child hierarchy is not fully encoded; do not sum all series blindly.,2026-09-14T23:20:53Z,attempt:2305af6de17f489900d0afb8,source,NA,NA,open,schema_40,NA
9483ec5be6b27fe75ed7334f673bd40a95d8f14dd705fcc6fe5f96a494d9ae11,release:dcbccb827b93ee2362ab3c56,exchange_houses:93e85a8013fb6cf2b842f72e,warning,documented_hierarchy_unresolved,exchange_houses,NA,3 parsed sheets contain aggregates/components whose parent-child hierarchy is not fully encoded; do not sum all series blindly.,2026-09-14T23:20:53Z,attempt:2305af6de17f489900d0afb8,source,NA,NA,open,schema_40,NA
076dc64f7e7555d20923a53ebda46c034578afe055d722cc8b79245077f62ae4,release:dcbccb827b93ee2362ab3c56,exchange_rates:a822c1e0cb97438c1bde2836,warning,positional_series_identity,exchange_rates,NA,14 series required a positional disambiguator; inspect identity_stability before relying on automated continuity.,2026-09-14T23:20:55Z,attempt:2305af6de17f489900d0afb8,source,NA,NA,open,schema_40,NA
deda0ff282842316d59af7c13b2a938e10589dd126824599377d7ac092ddb378,release:dcbccb827b93ee2362ab3c56,exchange_rates:a822c1e0cb97438c1bde2836,warning,positional_lane_series_identity,exchange_rates,NA,4 series represent repeated same-period source rows/cells that have no unique published semantic identifier; all values were retained in deterministic within-period lanes.,2026-09-14T23:20:55Z,attempt:2305af6de17f489900d0afb8,source,NA,NA,open,schema_40,NA
42ba6e302dd80c3c276c15ca534ddebda27b4d304d3ebc09dd06cc8df69ab946,release:dcbccb827b93ee2362ab3c56,financial_indicators:f9ded3c4fe24e11b14caa1df,warning,documented_hierarchy_unresolved,financial_indicators,NA,11 parsed sheets contain aggregates/components whose parent-child hierarchy is not fully encoded; do not sum all series blindly.,2026-09-14T23:20:56Z,attempt:2305af6de17f489900d0afb8,source,NA,NA,open,schema_40,NA
3bfb2244471d6b3d110f7133c384434bdfcb26f3df72dec65b4d631fce549fac,release:dcbccb827b93ee2362ab3c56,fx_operations:40495acf211c2c2d11664e42,warning,known_published_fx_non_additivity,fx_operations,Datos,9 published annual subtotals differ in documented exception years; max difference 29.7465,2026-09-14T23:20:54Z,attempt:2305af6de17f489900d0afb8,table,NA,NA,open,schema_40,NA
