vintage_id,source_id,source_sheet,release_id,numeric_source_cells,accepted_observations,rejected_observations,documented_exclusions,many_to_one_allowance,balance_delta,status,note,checked_at,accepted_cells,cell_reuse,unmapped_in_region,out_of_region_cells,classified_cells,unclassified_cells,parser_defect_cells
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 13 a,release:dcbccb827b93ee2362ab3c56,2289,1826,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1826,0,0,463,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 18,release:dcbccb827b93ee2362ab3c56,6179,5804,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,5804,0,0,375,0,0,0
interbank_market:dbcda6fadd28e3dd5bb3afc2,interbank_market,Datos,release:dcbccb827b93ee2362ab3c56,80183,71867,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,71867,0,0,8316,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.7,release:dcbccb827b93ee2362ab3c56,340,340,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,340,0,0,0,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.23,release:dcbccb827b93ee2362ab3c56,1615,1615,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1615,0,0,0,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.29,release:dcbccb827b93ee2362ab3c56,1326,1326,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1326,0,0,0,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.33,release:dcbccb827b93ee2362ab3c56,255,255,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,255,0,0,0,0,0,0
banking_indicators:c57dc0f6a422ac9e54dafccd,banking_indicators,3,release:dcbccb827b93ee2362ab3c56,882,756,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,756,0,0,126,0,0,0
banking_indicators:c57dc0f6a422ac9e54dafccd,banking_indicators,5,release:dcbccb827b93ee2362ab3c56,504,378,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,378,0,0,126,0,0,0
bcp_fx_daily:a45bea1e1508bb019befcac9,bcp_fx_daily,OpDivisas2013(DatosDiarios),release:dcbccb827b93ee2362ab3c56,3250,3000,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,3000,0,0,250,0,0,0
financial_indicators:f9ded3c4fe24e11b14caa1df,financial_indicators,7,release:dcbccb827b93ee2362ab3c56,17425,17425,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,17425,0,0,0,0,0,0
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_04,release:dcbccb827b93ee2362ab3c56,8088,8088,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,8088,0,0,0,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 24b,release:dcbccb827b93ee2362ab3c56,768,672,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,672,0,0,96,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 31 (Cont.),release:dcbccb827b93ee2362ab3c56,1343,949,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,949,0,0,394,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 1,release:dcbccb827b93ee2362ab3c56,788,756,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,756,0,0,32,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 4b,release:dcbccb827b93ee2362ab3c56,788,756,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,756,0,0,32,0,0,0
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2024,release:dcbccb827b93ee2362ab3c56,1143,783,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,783,0,0,360,0,0,0
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2021,release:dcbccb827b93ee2362ab3c56,1043,683,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,683,0,0,360,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.4,release:dcbccb827b93ee2362ab3c56,340,340,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,340,0,0,0,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.32,release:dcbccb827b93ee2362ab3c56,1768,1768,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1768,0,0,0,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.37,release:dcbccb827b93ee2362ab3c56,68,68,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,68,0,0,0,0,0,0
bcp_fx_daily:a45bea1e1508bb019befcac9,bcp_fx_daily,OpDivisas2025(DatosDiarios),release:dcbccb827b93ee2362ab3c56,3211,2964,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,2964,0,0,247,0,0,0
bcp_fx_daily:a45bea1e1508bb019befcac9,bcp_fx_daily,OpDivisas2019(DatosDiarios),release:dcbccb827b93ee2362ab3c56,3250,3000,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,3000,0,0,250,0,0,0
financial_indicators:f9ded3c4fe24e11b14caa1df,financial_indicators,6,release:dcbccb827b93ee2362ab3c56,5009,5009,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,5009,0,0,0,0,0,0
direct_investment:fbc612f5e64f6905a2e84928,direct_investment,Cuadro 6,release:dcbccb827b93ee2362ab3c56,4988,4930,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,4930,0,0,58,0,0,0
payments:de7b4a670c8e2d7430cd91d6,payments,MIHA 03,release:dcbccb827b93ee2362ab3c56,765,765,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,765,0,0,0,0,0,0
payments:de7b4a670c8e2d7430cd91d6,payments,AFD 03,release:dcbccb827b93ee2362ab3c56,423,423,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,423,0,0,0,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 38,release:dcbccb827b93ee2362ab3c56,5468,5460,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,5460,0,0,8,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 7a (Cont.),release:dcbccb827b93ee2362ab3c56,901,875,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,875,0,0,26,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 9 a,release:dcbccb827b93ee2362ab3c56,2850,2700,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,2700,0,0,150,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 10 a,release:dcbccb827b93ee2362ab3c56,2754,2448,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,2448,0,0,306,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 19 ,release:dcbccb827b93ee2362ab3c56,6022,5619,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,5619,0,0,403,0,0,0
financial_indicators:f9ded3c4fe24e11b14caa1df,financial_indicators,2.2,release:dcbccb827b93ee2362ab3c56,8348,8348,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,8348,0,0,0,0,0,0
exchange_houses:93e85a8013fb6cf2b842f72e,exchange_houses,3. Dep y Person,release:dcbccb827b93ee2362ab3c56,97,96,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,96,0,0,1,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.21,release:dcbccb827b93ee2362ab3c56,357,357,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,357,0,0,0,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.36,release:dcbccb827b93ee2362ab3c56,119,119,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,119,0,0,0,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 56b,release:dcbccb827b93ee2362ab3c56,1267,1060,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1060,0,0,207,0,0,0
direct_investment:fbc612f5e64f6905a2e84928,direct_investment,Cuadro 4,release:dcbccb827b93ee2362ab3c56,9845,9787,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,9787,0,0,58,0,0,0
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_14,release:dcbccb827b93ee2362ab3c56,854,854,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,854,0,0,0,0,0,0
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_15,release:dcbccb827b93ee2362ab3c56,848,848,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,848,0,0,0,0,0,0
payments:de7b4a670c8e2d7430cd91d6,payments,OMP 03_02,release:dcbccb827b93ee2362ab3c56,434,434,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,434,0,0,0,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,Cuadro 53b,release:dcbccb827b93ee2362ab3c56,59661,58259,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,58259,0,0,1402,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 55,release:dcbccb827b93ee2362ab3c56,1240,1207,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1207,0,0,33,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 22,release:dcbccb827b93ee2362ab3c56,4007,3660,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,3660,0,0,347,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.11,release:dcbccb827b93ee2362ab3c56,1326,1326,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1326,0,0,0,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.31,release:dcbccb827b93ee2362ab3c56,1768,1768,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1768,0,0,0,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.34,release:dcbccb827b93ee2362ab3c56,136,136,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,136,0,0,0,0,0,0
bcp_fx_daily:a45bea1e1508bb019befcac9,bcp_fx_daily,OpDivisas2023(DatosDiarios),release:dcbccb827b93ee2362ab3c56,3237,2988,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,2988,0,0,249,0,0,0
bcp_fx_daily:a45bea1e1508bb019befcac9,bcp_fx_daily,OpDivisas2018(DatosDiarios),release:dcbccb827b93ee2362ab3c56,3250,3000,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,3000,0,0,250,0,0,0
bcp_fx_daily:a45bea1e1508bb019befcac9,bcp_fx_daily,OpDivisas2016(DatosDiarios),release:dcbccb827b93ee2362ab3c56,3289,3036,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,3036,0,0,253,0,0,0
direct_investment:fbc612f5e64f6905a2e84928,direct_investment,Cuadro 2,release:dcbccb827b93ee2362ab3c56,2396,2336,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,2336,0,0,60,0,0,0
payments:de7b4a670c8e2d7430cd91d6,payments,CCC 03,release:dcbccb827b93ee2362ab3c56,2142,2142,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,2142,0,0,0,0,0,0
payments:de7b4a670c8e2d7430cd91d6,payments,OMP 02_02,release:dcbccb827b93ee2362ab3c56,434,434,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,434,0,0,0,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 27,release:dcbccb827b93ee2362ab3c56,4315,3940,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,3940,0,0,375,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 29 (Cont.),release:dcbccb827b93ee2362ab3c56,3375,3024,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,3024,0,0,351,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 17 ,release:dcbccb827b93ee2362ab3c56,6278,5911,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,5911,0,0,367,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,Cuadro 21 a,release:dcbccb827b93ee2362ab3c56,4347,3568,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,3568,0,0,779,0,0,0
financial_indicators:f9ded3c4fe24e11b14caa1df,financial_indicators,3.1,release:dcbccb827b93ee2362ab3c56,41735,41735,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,41735,0,0,0,0,0,0
financial_indicators:f9ded3c4fe24e11b14caa1df,financial_indicators,4,release:dcbccb827b93ee2362ab3c56,17484,17484,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,17484,0,0,0,0,0,0
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2023,release:dcbccb827b93ee2362ab3c56,1061,701,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,701,0,0,360,0,0,0
exchange_houses:93e85a8013fb6cf2b842f72e,exchange_houses,1. EEFF,release:dcbccb827b93ee2362ab3c56,4723,4712,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,4712,0,0,11,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.25,release:dcbccb827b93ee2362ab3c56,1326,1326,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1326,0,0,0,0,0,0
banking_indicators:c57dc0f6a422ac9e54dafccd,banking_indicators,6,release:dcbccb827b93ee2362ab3c56,882,756,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,756,0,0,126,0,0,0
financial_indicators:f9ded3c4fe24e11b14caa1df,financial_indicators,8,release:dcbccb827b93ee2362ab3c56,1869,1743,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1743,0,0,126,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 60b,release:dcbccb827b93ee2362ab3c56,2646,2268,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,2268,0,0,378,0,0,0
direct_investment:fbc612f5e64f6905a2e84928,direct_investment,Cuadro 7,release:dcbccb827b93ee2362ab3c56,4335,4275,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,4275,0,0,60,0,0,0
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_12,release:dcbccb827b93ee2362ab3c56,590,590,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,590,0,0,0,0,0,0
payments:de7b4a670c8e2d7430cd91d6,payments,OMP 04,release:dcbccb827b93ee2362ab3c56,1660,1660,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1660,0,0,0,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 32,release:dcbccb827b93ee2362ab3c56,7613,7222,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,7222,0,0,391,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 42,release:dcbccb827b93ee2362ab3c56,510,510,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,510,0,0,0,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,Cuadro 54,release:dcbccb827b93ee2362ab3c56,3162,2830,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,2830,0,0,332,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,Cuadro 49,release:dcbccb827b93ee2362ab3c56,5715,5236,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,5236,0,0,479,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 2,release:dcbccb827b93ee2362ab3c56,768,736,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,736,0,0,32,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 6a,release:dcbccb827b93ee2362ab3c56,1188,1161,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1161,0,0,27,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 13,release:dcbccb827b93ee2362ab3c56,2680,2217,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,2217,0,0,463,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 15,release:dcbccb827b93ee2362ab3c56,9950,9546,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,9546,0,0,404,0,0,0
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2022,release:dcbccb827b93ee2362ab3c56,1112,752,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,752,0,0,360,0,0,0
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2014,release:dcbccb827b93ee2362ab3c56,1141,776,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,776,0,0,365,0,0,0
credit_survey:58a83c5bcd64e4423fc13c40,credit_survey,Índices,release:dcbccb827b93ee2362ab3c56,1248,1236,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1236,0,0,12,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.17,release:dcbccb827b93ee2362ab3c56,1326,1326,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1326,0,0,0,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.20,release:dcbccb827b93ee2362ab3c56,1326,1326,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1326,0,0,0,0,0,0
exchange_rates:a822c1e0cb97438c1bde2836,exchange_rates,PESO Fin Mes,release:dcbccb827b93ee2362ab3c56,881,782,0,87,0,0,balanced,Every numeric cell in the parsed region is an observation or a classified non-observation (87 classified).,2026-09-14T23:20:57Z,782,0,87,12,87,0,0
payments:de7b4a670c8e2d7430cd91d6,payments,AFD 05,release:dcbccb827b93ee2362ab3c56,306,306,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,306,0,0,0,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 28,release:dcbccb827b93ee2362ab3c56,2997,2646,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,2646,0,0,351,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 29,release:dcbccb827b93ee2362ab3c56,2997,2646,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,2646,0,0,351,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 34,release:dcbccb827b93ee2362ab3c56,2039,1746,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1746,0,0,293,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,Cuadro 51a,release:dcbccb827b93ee2362ab3c56,25861,25024,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,25024,0,0,837,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 6 (Cont.),release:dcbccb827b93ee2362ab3c56,1151,1125,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1125,0,0,26,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 11,release:dcbccb827b93ee2362ab3c56,417,370,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,370,0,0,47,0,0,0
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2013,release:dcbccb827b93ee2362ab3c56,1738,1148,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1148,0,0,590,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.2,release:dcbccb827b93ee2362ab3c56,1377,1377,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1377,0,0,0,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.22,release:dcbccb827b93ee2362ab3c56,1513,1513,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1513,0,0,0,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.26,release:dcbccb827b93ee2362ab3c56,1326,1326,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1326,0,0,0,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.38,release:dcbccb827b93ee2362ab3c56,85,85,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,85,0,0,0,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,2.1,release:dcbccb827b93ee2362ab3c56,170,170,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,170,0,0,0,0,0,0
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,2.2,release:dcbccb827b93ee2362ab3c56,204,204,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,204,0,0,0,0,0,0
exchange_rates:a822c1e0cb97438c1bde2836,exchange_rates,USD Fin Mes,release:dcbccb827b93ee2362ab3c56,1604,50,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,50,0,0,1554,0,0,0
financial_indicators:f9ded3c4fe24e11b14caa1df,financial_indicators,5,release:dcbccb827b93ee2362ab3c56,4427,4427,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,4427,0,0,0,0,0,0
payments:de7b4a670c8e2d7430cd91d6,payments,CCC 02,release:dcbccb827b93ee2362ab3c56,5086,5086,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,5086,0,0,0,0,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,CUADRO 35,release:dcbccb827b93ee2362ab3c56,3772,3327,0,3,0,0,balanced,Every numeric cell in the parsed region is an observation or a classified non-observation (3 classified).,2026-09-14T23:20:57Z,3327,0,3,442,3,0,0
economic_annex:25818cb75022083e13cab48e,economic_annex,Cuadro 48,release:dcbccb827b93ee2362ab3c56,2007,1697,0,0,0,0,balanced,Every numeric cell in the parsed region is accounted for.,2026-09-14T23:20:57Z,1697,0,0,310,0,0,0
corporate_bond_curves:e5d5a3a5c3e2b00d96d76a11,corporate_bond_curves,data,release:dcbccb827b93ee2362ab3c56,38922,38922,0,0,0,0,balanced,"38922 data row(s): 38922 accepted, 0 rejected with a recorded reason.",2026-09-14T23:20:57Z,38922,0,0,0,0,0,0
securities_trades:80f03b3d8b9c898031344ee4,securities_trades,data,release:dcbccb827b93ee2362ab3c56,312329,312329,0,0,0,0,balanced,"312329 data row(s): 312329 accepted, 0 rejected with a recorded reason.",2026-09-14T23:20:57Z,312329,0,0,0,0,0,0
